prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,18,544,286.110000
0,0,19,544,287.760000
0,0,20,544,287.450000
0,0,21,544,312.150000
0,0,22,544,309.380000
0,0,23,544,304.070000
0,0,24,544,303.730000
0,0,25,544,306.980000
0,0,26,544,312.420000
0,0,27,544,307.100000
0,0,28,544,309.560000
0,0,29,544,308.470000
0,0,30,544,308.890000
0,0,31,544,309.340000
0,0,32,544,307.160000
0,0,1,576,316.640000
0,0,2,576,315.390000
0,0,3,576,314.940000
0,0,4,576,316.251000
0,0,5,576,313.490000
0,0,6,576,319.320000
0,0,7,576,314.300000
0,0,8,576,320.610000
0,0,9,576,316.910000
0,0,10,576,320.550000
0,0,11,576,316.590000
0,0,12,576,316.410000
0,0,13,576,314.410000
0,0,14,576,318.830000
0,0,15,576,309.920000
0,0,16,576,307.100000
0,0,17,576,308.520000
0,0,18,576,311.810000
0,0,19,576,312.560000
0,0,20,576,304.490000
0,0,21,576,306.740000
0,0,22,576,302.420000
0,0,23,576,307.160000
0,0,24,576,303.940000
0,0,25,576,305.270000
0,0,26,576,308.120000
0,0,27,576,302.140000
0,0,28,576,303.980000
0,0,29,576,306.970000
0,0,30,576,304.420000
0,0,31,576,302.070000
0,0,32,576,303.720000
0,0,1,608,315.520000
0,0,2,608,316.610000
0,0,3,608,318.370000
0,0,4,608,314.560000
0,0,5,608,311.870000
0,0,6,608,313.000000
0,0,7,608,314.480000
0,0,8,608,313.680000
0,0,9,608,313.100000
0,0,10,608,286.460000
0,0,11,608,292.820000
0,0,12,608,288.660000
0,0,13,608,286.820000
0,0,14,608,292.080000
0,0,15,608,287.750000
0,0,16,608,291.010000
0,0,17,608,285.870000
0,0,18,608,289.470000
0,0,19,608,288.740000
0,0,20,608,290.810000
0,0,21,608,292.050000
0,0,22,608,307.050000
0,0,23,608,307.720000
0,0,24,608,307.710000
0,0,25,608,306.890000
0,0,26,608,296.390000
0,0,27,608,301.610000
0,0,28,608,312.200000
0,0,29,608,308.020000
0,0,30,608,303.720000
0,0,31,608,297.360000
0,0,32,608,302.490000
0,0,1,640,314.520000
0,0,2,640,311.070000
0,0,3,640,309.710000
0,0,4,640,300.210000
0,0,5,640,301.310000
0,0,6,640,297.120000
0,0,7,640,299.650000
0,0,8,640,293.140000
0,0,9,640,295.600000
0,0,10,640,290.160000
0,0,11,640,293.110000
0,0,12,640,297.510000
0,0,13,640,291.260000
0,0,14,640,290.780000
0,0,15,640,289.580000
0,0,16,640,303.380000
0,0,17,640,296.990000
0,0,18,640,288.390000
0,0,19,640,286.880000
0,0,20,640,291.790000
0,0,21,640,291.850000
0,0,22,640,292.880000
0,0,23,640,293.060000
0,0,24,640,291.390000
0,0,25,640,286.140000
0,0,26,640,296.310000
0,0,27,640,288.800000
0,0,28,640,294.000000
0,0,29,640,284.870000
0,0,30,640,292.960000
0,0,31,640,291.120000
0,0,32,640,288.780000
0,0,1,672,296.380000
0,0,2,672,296.510000
0,0,3,672,299.620000
0,0,4,672,297.130000
0,0,5,672,296.420000
0,0,6,672,296.750000
0,0,7,672,291.600000
0,0,8,672,294.730000
0,0,9,672,291.960000
0,0,10,672,297.000000
0,0,11,672,293.080000
0,0,12,672,299.040000
0,0,13,672,292.900000
0,0,14,672,300.120000
0,0,15,672,295.130000
0,0,16,672,295.820000
0,0,17,672,298.630000
0,0,18,672,298.570000
0,0,19,672,297.510000
0,0,20,672,298.730000
0,0,21,672,293.410000
0,0,22,672,296.210000
0,0,23,672,292.120000
0,0,24,672,293.000000
0,0,25,672,298.610000
0,0,26,672,292.320000
0,0,27,672,295.100000
0,0,28,672,291.270000
0,0,29,672,295.120000
0,0,30,672,290.700000
0,0,31,672,294.290000
0,0,32,672,299.600000
0,0,1,704,296.020000
0,0,2,704,293.480000
0,0,3,704,299.790000
0,0,4,704,291.540000
0,0,5,704,304.780000
0,0,6,704,300.720000
0,0,7,704,299.680000
0,0,8,704,298.100000
0,0,9,704,299.440000
0,0,10,704,294.219000
0,0,11,704,297.630000
0,0,12,704,295.540000
0,0,13,704,305.960000
0,0,14,704,292.930000
0,0,15,704,299.190000
0,0,16,704,289.740000
0,0,17,704,302.090000
0,0,18,704,301.250000
0,0,19,704,295.520000
0,0,20,704,296.880000
0,0,21,704,299.150000
0,0,22,704,297.460000
0,0,23,704,302.940000
0,0,24,704,303.590000
0,0,25,704,297.440000
0,0,26,704,297.480000
0,0,27,704,297.670000
0,0,28,704,291.950000
0,0,29,704,293.420000
0,0,30,704,295.350000
0,0,31,704,288.770000
0,0,32,704,293.040000
0,0,1,736,294.370000
0,0,2,736,303.200000
0,0,3,736,294.220000
0,0,4,736,303.120000
0,0,5,736,301.960000
0,0,6,736,297.150000
0,0,7,736,299.970000
0,0,8,736,293.010000
0,0,9,736,299.740000
0,0,10,736,293.630000
0,0,11,736,296.020000
0,0,12,736,289.740000
0,0,13,736,292.510000
0,0,14,736,291.740000
0,0,15,736,299.050000
0,0,16,736,296.060000
0,0,17,736,291.590000
0,0,18,736,289.870000
0,0,19,736,289.560000
0,0,20,736,286.530000
0,0,21,736,288.470000
0,0,22,736,286.870000
0,0,23,736,289.360000
0,0,24,736,290.380000
0,0,25,736,288.480000
0,0,26,736,293.920000
0,0,27,736,287.300000
0,0,28,736,291.000000
0,0,29,736,286.720000
0,0,30,736,289.190000
0,0,31,736,286.700000
0,0,32,736,288.040000
0,0,1,768,290.140000
0,0,2,768,289.600000
0,0,3,768,290.550000
0,0,4,768,286.080000
0,0,5,768,287.590000
0,0,6,768,291.560000
0,0,7,768,293.780000
0,0,8,768,291.830000
0,0,9,768,290.630000
0,0,10,768,290.840000
0,0,11,768,288.020000
0,0,12,768,290.670000
0,0,13,768,292.710000
0,0,14,768,287.360000
0,0,15,768,287.920000
0,0,16,768,291.250000
0,0,17,768,292.420000
0,0,18,768,285.870000
0,0,19,768,288.640000
0,0,20,768,292.230000
0,0,21,768,291.320000
0,0,22,768,290.930000
0,0,23,768,283.180000
0,0,24,768,292.310000
0,0,25,768,287.980000
0,0,26,768,292.280000
0,0,27,768,291.230000
0,0,28,768,289.290000
0,0,29,768,293.710000
0,0,30,768,292.930000
0,0,31,768,350.720000
0,0,32,768,342.990000
0,0,1,800,343.930000
0,0,2,800,345.050000
0,0,3,800,345.310000
0,0,4,800,345.070000
0,0,5,800,343.020000
0,0,6,800,345.320000
0,0,7,800,344.150000
0,0,8,800,287.420000
0,0,9,800,286.160000
0,0,10,800,283.580000
0,0,11,800,284.920000
0,0,12,800,286.100000
0,0,13,800,288.850000
0,0,14,800,285.940000
0,0,15,800,286.450000
0,0,16,800,284.500000
0,0,17,800,284.660000
0,0,18,800,285.560000
0,0,19,800,285.250000
0,0,20,800,285.600000
0,0,21,800,286.640000
0,0,22,800,286.640000
0,0,23,800,296.560000
0,0,24,800,289.310000
0,0,25,800,292.060000
0,0,26,800,293.280000
0,0,27,800,291.490000
0,0,28,800,292.830000
0,0,29,800,286.520000
0,0,30,800,284.170000
0,0,31,800,283.070000
0,0,32,800,291.250000
0,0,1,832,284.380000
0,0,2,832,283.330000
0,0,3,832,284.030000
0,0,4,832,289.190000
0,0,5,832,285.891000
0,0,6,832,285.380000
0,0,7,832,285.720000
0,0,8,832,285.780000
0,0,9,832,284.210000
0,0,10,832,282.090000
0,0,11,832,290.980000
0,0,12,832,288.660000
0,0,13,832,291.800000
0,0,14,832,286.840000
0,0,15,832,287.510000
0,0,16,832,285.770000
0,0,17,832,287.460000
0,0,18,832,288.520000
0,0,19,832,284.960000
0,0,20,832,287.340000
0,0,21,832,289.030000
0,0,22,832,285.840000
0,0,23,832,285.590000
0,0,24,832,290.480000
0,0,25,832,287.140000
0,0,26,832,285.550000
0,0,27,832,284.450000
0,0,28,832,292.900000
0,0,29,832,286.020000
0,0,30,832,283.120000
0,0,31,832,289.350000
0,0,32,832,284.970000
0,0,1,864,285.770000
0,0,2,864,286.420000
0,0,3,864,285.330000
0,0,4,864,287.140000
0,0,5,864,289.110000
0,0,6,864,290.410000
0,0,7,864,289.400000
0,0,8,864,286.110000
0,0,9,864,296.390000
0,0,10,864,287.410000
0,0,11,864,291.900000
0,0,12,864,291.760000
0,0,13,864,285.190000
0,0,14,864,293.990000
0,0,15,864,288.380000
0,0,16,864,287.000000
0,0,17,864,291.240000
0,0,18,864,287.710000
0,0,19,864,284.950000
0,0,20,864,287.100000
0,0,21,864,287.280000
0,0,22,864,285.550000
0,0,23,864,290.470000
0,0,24,864,285.980000
0,0,25,864,289.520000
0,0,26,864,288.260000
0,0,27,864,291.240000
0,0,28,864,289.570000
0,0,29,864,290.220000
0,0,30,864,283.310000
0,0,31,864,281.500000
0,0,32,864,285.090000
0,0,1,896,279.130000
0,0,2,896,285.460000
0,0,3,896,284.210000
0,0,4,896,284.730000
0,0,5,896,286.750000
0,0,6,896,283.890000
0,0,7,896,284.550000
0,0,8,896,282.970000
0,0,9,896,282.929000
0,0,10,896,284.980000
0,0,11,896,288.340000
0,0,12,896,286.851000
0,0,13,896,285.860000
0,0,14,896,286.990000
0,0,15,896,287.230000
0,0,16,896,292.930000
0,0,17,896,291.880000
0,0,18,896,287.520000
0,0,19,896,291.710000
0,0,20,896,288.950000
0,0,21,896,292.160000
0,0,22,896,290.981000
0,0,23,896,289.980000
0,0,24,896,288.910000
0,0,25,896,286.160000
0,0,26,896,287.030000
0,0,27,896,282.700000
0,0,28,896,283.540000
0,0,29,896,282.780000
0,0,30,896,283.170000
0,0,31,896,284.930000
0,0,32,896,290.140000
0,0,1,928,284.530000
0,0,2,928,286.950000
0,0,3,928,285.660000
0,0,4,928,283.580000
0,0,5,928,284.020000
0,0,6,928,282.080000
0,0,7,928,283.660000
0,0,8,928,289.180000
0,0,9,928,287.220000
0,0,10,928,282.930000
0,0,11,928,290.180000
0,0,12,928,294.820000
0,0,13,928,287.010000
0,0,14,928,283.910000
0,0,15,928,286.760000
0,0,16,928,286.860000
0,0,17,928,289.240000
0,0,18,928,288.340000
0,0,19,928,285.120000
0,0,20,928,285.530000
0,0,21,928,289.440000
0,0,22,928,289.980000
0,0,23,928,289.380000
0,0,24,928,290.040000
0,0,25,928,281.850000
0,0,26,928,292.160000
0,0,27,928,284.960000
0,0,28,928,283.730000
0,0,29,928,286.640000
0,0,30,928,284.800000
0,0,31,928,290.110000
0,0,32,928,290.140000
0,0,1,960,286.890000
0,0,2,960,289.600000
0,0,3,960,286.810000
0,0,4,960,291.900000
0,0,5,960,284.200000
0,0,6,960,288.420000
0,0,7,960,286.650000
0,0,8,960,283.600000
0,0,9,960,289.830000
0,0,10,960,285.960000
0,0,11,960,283.230000
0,0,12,960,285.440000
0,0,13,960,286.090000
0,0,14,960,287.250000
0,0,15,960,287.000000
0,0,16,960,288.580000
0,0,17,960,290.280000
0,0,18,960,286.780000
0,0,19,960,283.450000
0,0,20,960,284.140000
0,0,21,960,297.700000
0,0,22,960,289.150000
0,0,23,960,292.520000
0,0,24,960,289.380000
0,0,25,960,287.690000
0,0,26,960,286.330000
0,0,27,960,290.060000
0,0,28,960,294.700000
0,0,29,960,286.470000
0,0,30,960,287.800000
0,0,31,960,286.400000
0,0,32,960,284.110000
0,0,1,992,283.820000
0,0,2,992,283.260000
0,0,3,992,285.230000
