prefill_chunk_size,kv_cache_size,batch_size,is_prefill,mean_ns,p50_ns,p90_ns,max_ns
0,1664,19,False,288832,288540,302650,310500
0,1664,20,False,290065,287460,311210,315090
0,1664,21,False,290065,285840,313730,338430
0,1664,22,False,291289,290140,316050,333450
0,1664,23,False,291925,292100,311450,316110
0,1664,24,False,289820,288020,305110,311510
0,1664,25,False,290722,291730,310980,314940
0,1664,26,False,292249,285910,309500,397310
0,1664,27,False,292037,289760,315330,327350
0,1664,28,False,291197,289250,312960,316930
0,1664,29,False,289949,289860,314640,319050
0,1664,30,False,291532,290250,308800,332190
0,1664,31,False,288563,292440,305960,311110
0,1664,32,False,289761,283670,312500,321220
0,1728,1,False,293876,292990,310860,329060
0,1728,2,False,295111,291220,318680,333250
0,1728,3,False,297586,289640,321740,322600
0,1728,4,False,297675,297780,315860,338660
0,1728,5,False,293834,290250,307870,323620
0,1728,6,False,294988,289370,311900,325510
0,1728,7,False,296380,290820,319110,328060
0,1728,8,False,294020,295890,312010,318850
0,1728,9,False,296016,296140,318110,330690
0,1728,10,False,292837,290570,316920,330540
0,1728,11,False,292097,288280,315470,332590
0,1728,12,False,292396,288470,316500,318890
0,1728,13,False,292142,288360,313990,330760
0,1728,14,False,289121,285890,311970,312360
0,1728,15,False,291142,288120,313190,324310
0,1728,16,False,289004,285830,310630,321150
0,1728,17,False,290560,284330,308610,391200
0,1728,18,False,288647,289350,305780,307690
0,1728,19,False,290656,293850,311760,314560
0,1728,20,False,285865,281710,305060,325570
0,1728,21,False,287070,283090,310120,321640
0,1728,22,False,285908,282870,308860,313200
0,1728,23,False,287823,290330,303030,314320
0,1728,24,False,286534,289480,301890,307590
0,1728,25,False,285720,282980,303260,308830
0,1728,26,False,287311,288280,305270,306880
0,1728,27,False,288127,286460,303790,309890
0,1728,28,False,288102,289990,307230,310200
0,1728,29,False,289395,289480,311670,321390
0,1728,30,False,289251,291430,305200,313280
0,1728,31,False,287749,285200,307350,313660
0,1728,32,False,289571,287640,304640,318500
0,1792,1,False,286037,283560,302660,324590
0,1792,2,False,285932,288660,304910,319650
0,1792,3,False,285276,281040,305690,320560
0,1792,4,False,284439,281490,299400,310250
0,1792,5,False,283648,286610,300250,303550
0,1792,6,False,287243,285370,313400,324870
0,1792,7,False,285575,287230,300730,304320
0,1792,8,False,295641,291760,310190,417550
0,1792,9,False,287156,287080,307730,314550
0,1792,10,False,287967,288810,304250,325940
0,1792,11,False,290143,285870,314040,327950
0,1792,12,False,286196,283020,306010,316260
0,1792,13,False,286786,281940,315360,321510
0,1792,14,False,286848,287561,304960,313100
0,1792,15,False,290645,290730,304940,328680
0,1792,16,False,288431,282461,311080,319450
0,1792,17,False,288128,284560,311750,321720
0,1792,18,False,287479,282410,310260,327250
0,1792,19,False,284827,282040,306350,310900
0,1792,20,False,288875,288810,308530,310020
0,1792,21,False,288173,287980,311740,325370
0,1792,22,False,289228,290000,304110,327590
0,1792,23,False,287359,284400,307300,317180
0,1792,24,False,288882,291430,306180,308740
0,1792,25,False,289664,291190,306890,316230
0,1792,26,False,288978,288300,308400,309340
0,1792,27,False,289305,287590,307310,317790
0,1792,28,False,287614,284480,308790,314920
0,1792,29,False,287988,283460,306250,319380
0,1792,30,False,287804,291640,303290,305000
0,1792,31,False,286682,284160,304950,305020
0,1792,32,False,289782,292230,307330,320980
0,1856,1,False,286633,286820,307030,323020
0,1856,2,False,285373,283340,299780,308780
0,1856,3,False,287834,288020,305940,322540
0,1856,4,False,284467,285240,302470,311030
0,1856,5,False,285709,286080,302690,315740
0,1856,6,False,285782,284130,304410,311480
0,1856,7,False,289427,286060,316390,321140
0,1856,8,False,287327,282790,308360,312900
0,1856,9,False,290640,285430,312410,350400
0,1856,10,False,287130,285060,307880,344390
0,1856,11,False,287826,284600,310640,323140
0,1856,12,False,288455,285420,308980,313670
0,1856,13,False,288265,281700,309250,321310
0,1856,14,False,287624,287570,306780,320750
0,1856,15,False,287523,286000,306560,313780
0,1856,16,False,289009,287930,304970,309570
0,1856,17,False,289916,289370,302760,312290
0,1856,18,False,289286,291070,306730,321510
0,1856,19,False,290592,286600,319730,328380
0,1856,20,False,289102,291060,304520,311170
0,1856,21,False,288458,293330,301410,303400
0,1856,22,False,291008,287980,312610,331040
0,1856,23,False,288476,284520,311860,318530
0,1856,24,False,290923,289070,307520,323090
0,1856,25,False,300893,304750,326600,331380
0,1856,26,False,298189,293840,326350,335510
0,1856,27,False,299173,300630,325600,327900
0,1856,28,False,296215,294390,317010,360600
0,1856,29,False,289275,288160,303760,311250
0,1856,30,False,286613,282140,310090,311421
0,1856,31,False,288285,286600,307650,312340
0,1856,32,False,284905,280020,306900,315950
0,1920,1,False,285444,280620,308220,322440
0,1920,2,False,284727,280210,306470,306970
0,1920,3,False,282491,279060,302960,307960
0,1920,4,False,285312,280890,306560,319940
0,1920,5,False,290888,285600,314740,370440
0,1920,6,False,283086,280530,305720,310840
0,1920,7,False,288585,284350,313590,321850
0,1920,8,False,286264,282070,307620,319390
0,1920,9,False,286451,281040,310950,322720
0,1920,10,False,288334,283490,307970,328779
0,1920,11,False,286213,284290,302840,316210
0,1920,12,False,287614,285100,306450,316380
0,1920,13,False,284989,285210,303860,307870
0,1920,14,False,287886,283400,310180,324320
0,1920,15,False,287533,283200,312780,315290
0,1920,16,False,285665,284440,303910,309630
0,1920,17,False,287736,286940,308450,317500
0,1920,18,False,284868,281380,306320,310840
0,1920,19,False,287185,283950,306370,313290
0,1920,20,False,286351,282930,305760,316110
0,1920,21,False,290543,287480,312880,325270
0,1920,22,False,291836,284260,312550,356950
0,1920,23,False,295718,290860,355620,382900
0,1920,24,False,294689,296610,314350,328370
0,1920,25,False,296722,294550,326650,331850
0,1920,26,False,297060,295490,322060,334160
0,1920,27,False,287594,289280,303770,308681
0,1920,28,False,287180,282020,308560,326490
0,1920,29,False,286600,284270,309750,314320
0,1920,30,False,288531,284430,306910,346850
0,1920,31,False,289613,290540,306800,311400
0,1920,32,False,291478,288860,316979,325890
0,1984,1,False,313044,309260,334950,340340
0,1984,2,False,313519,312930,330800,333700
0,1984,3,False,316111,317030,333620,340140
0,1984,4,False,312964,313060,329800,338940
0,1984,5,False,283169,278770,302630,309300
0,1984,6,False,285232,281900,306750,313400
0,1984,7,False,285888,283540,309950,310980
0,1984,8,False,290972,285040,311270,327040
0,1984,9,False,289170,287640,310010,322750
0,1984,10,False,286958,285540,305320,308340
0,1984,11,False,286877,288330,302350,307920
0,1984,12,False,286856,288900,302820,308300
0,1984,13,False,289076,289690,307450,314610
0,1984,14,False,285704,284220,302780,304211
0,1984,15,False,286788,283930,303601,307670
0,1984,16,False,288222,285460,306330,322020
0,1984,17,False,286399,282220,305950,317050
0,1984,18,False,287424,283740,307320,317370
0,1984,19,False,288809,289120,308550,319330
0,1984,20,False,289014,286850,310360,316009
0,1984,21,False,287707,284160,308270,309840
0,1984,22,False,288183,283370,309150,318710
0,1984,23,False,289344,287630,313610,316230
0,1984,24,False,289077,287800,309730,311890
0,1984,25,False,286028,282400,311010,326880
0,1984,26,False,293715,286630,320800,362240
0,1984,27,False,291099,290950,307020,311440
0,1984,28,False,287924,286860,309220,314230
0,1984,29,False,288139,288130,307840,309930
0,1984,30,False,290358,288770,308990,333770
0,1984,31,False,287527,282650,311090,313730
0,1984,32,False,288418,285910,309570,317830
0,2048,1,False,284626,283280,304380,312720
0,2048,2,False,286501,283970,309980,322900
0,2048,3,False,288168,285460,312880,313980
0,2048,4,False,286088,281090,311640,331600
0,2048,5,False,310032,311080,331530,343770
0,2048,6,False,311674,307750,335180,354560
0,2048,7,False,308067,299280,335450,341760
0,2048,8,False,305682,301430,330950,336050
0,2048,9,False,302753,304260,312230,313210
0,2048,10,False,305160,302220,330740,332860
0,2048,11,False,302873,298710,332760,343370
0,2048,12,False,298432,297420,319690,320300
0,2048,13,False,297654,297989,318740,325570
0,2048,14,False,299528,295760,322370,335700
0,2048,15,False,300484,294031,332900,336820
0,2048,16,False,286696,284450,306470,309630
0,2048,17,False,285973,281830,307599,308329
0,2048,18,False,289903,289680,306650,316130
0,2048,19,False,289537,286950,310350,334820
0,2048,20,False,289065,291120,309530,313620
0,2048,21,False,288621,286680,307200,316450
0,2048,22,False,290030,288850,307970,323030
0,2048,23,False,286345,281970,309000,318390
0,2048,24,False,288977,287820,307560,311900
0,2048,25,False,288756,289380,306470,312120
0,2048,26,False,290798,287470,312570,328830
0,2048,27,False,290441,288330,308060,335300
0,2048,28,False,290460,287830,306260,312620
0,2048,29,False,287235,285940,304470,309670
0,2048,30,False,287918,290180,304900,310750
0,2048,31,False,289267,285640,310890,322180
0,2048,32,False,289365,287970,310190,319520
0,2112,1,False,287178,283460,308990,320460
0,2112,2,False,287570,282490,307470,316370
0,2112,3,False,287551,285580,310500,314530
0,2112,4,False,286226,283840,304820,310730
0,2112,5,False,285221,282099,304410,317790
0,2112,6,False,287379,287010,302300,312590
0,2112,7,False,289136,287370,306750,307120
0,2112,8,False,285969,283260,306270,309330
0,2112,9,False,288033,284270,310740,327480
0,2112,10,False,286145,285560,306710,319930
0,2112,11,False,289323,287060,306880,317070
0,2112,12,False,292154,294330,309970,329210
0,2112,13,False,291586,291980,310870,313610
0,2112,14,False,294388,296140,312070,317820
0,2112,15,False,289014,287280,305860,315110
0,2112,16,False,289116,288510,307070,315190
0,2112,17,False,289633,290990,306950,324660
0,2112,18,False,285037,285010,308320,314180
0,2112,19,False,289218,286430,310860,314760
0,2112,20,False,288880,287640,308980,315530
0,2112,21,False,286894,286370,304650,307070
0,2112,22,False,290269,293400,305970,308890
0,2112,23,False,286098,289720,302910,306300
0,2112,24,False,288632,287630,305000,305580
0,2112,25,False,288493,283030,307260,323670
0,2112,26,False,290905,293740,307520,310850
0,2112,27,False,290544,291110,312600,319710
0,2112,28,False,290147,287940,310710,327980
0,2112,29,False,292780,288760,314880,334610
0,2112,30,False,289516,288500,301790,344200
0,2112,31,False,287157,285040,306030,309780
0,2112,32,False,287277,288930,306930,313000
0,2176,1,False,286134,287300,303420,317010
0,2176,2,False,289185,285410,307660,319410
0,2176,3,False,288519,288900,305660,310430
0,2176,4,False,285458,279650,305200,318190
0,2176,5,False,287110,283510,311010,319130
0,2176,6,False,284760,282710,310070,323620
0,2176,7,False,288565,285670,312020,321070
0,2176,8,False,287349,285980,309720,318730
0,2176,9,False,288405,284830,308680,310800
0,2176,10,False,290141,289740,307790,312420
0,2176,11,False,288750,286310,309650,316470
0,2176,12,False,290659,291610,307260,319410
0,2176,13,False,288315,286590,308960,313290
0,2176,14,False,292574,286560,315730,317620
0,2176,15,False,287758,284820,310160,332020
0,2176,16,False,290908,290380,313920,319250
0,2176,17,False,287870,285070,305070,313460
0,2176,18,False,287678,283190,310770,311640
0,2176,19,False,288128,287770,307250,327700
0,2176,20,False,288729,288290,305440,325380
0,2176,21,False,291278,288260,310890,318090
0,2176,22,False,287912,286370,305260,321710
0,2176,23,False,287835,287370,303200,314700
0,2176,24,False,292398,293950,307560,312130
0,2176,25,False,289740,288300,307030,315200
0,2176,26,False,293889,294570,322100,348970
0,2176,27,False,287008,286240,304950,310080
0,2176,28,False,287415,283060,310950,321180
0,2176,29,False,288900,286460,309670,318870
0,2176,30,False,289040,285230,311520,314520
0,2176,31,False,287881,286230,308140,310720
0,2176,32,False,288654,284370,310720,322680
0,2240,1,False,284699,281430,308090,312461
0,2240,2,False,285328,281750,304670,312530
0,2240,3,False,285733,284990,304500,320800
0,2240,4,False,286016,281980,303840,310520
0,2240,5,False,286683,283280,311240,327000
0,2240,6,False,287592,283760,308500,315260
0,2240,7,False,288999,283780,310940,322810
0,2240,8,False,283950,281490,302090,310490
0,2240,9,False,286027,281540,306810,309890
0,2240,10,False,283968,279750,308760,314210
0,2240,11,False,287053,284960,302270,307880
0,2240,12,False,286338,284930,306510,312220
0,2240,13,False,287504,283750,312260,321510
0,2240,14,False,289889,285500,307330,317900
0,2240,15,False,286055,282400,308360,317441
0,2240,16,False,287069,282320,310870,330330
0,2240,17,False,286838,284100,309090,315350
0,2240,18,False,288780,285580,312250,326280
0,2240,19,False,290379,292690,308320,310860
0,2240,20,False,288097,284930,308010,315790
0,2240,21,False,291188,292090,313840,319700
0,2240,22,False,289331,291590,304820,315060
0,2240,23,False,288613,290280,303860,324050
0,2240,24,False,287914,286460,307850,319750
0,2240,25,False,291034,289090,306640,389841
0,2240,26,False,287893,291430,302320,311570
0,2240,27,False,293212,292560,320000,328330
0,2240,28,False,288447,291240,306940,317790
0,2240,29,False,288906,290560,305800,326030
0,2240,30,False,290157,286470,306480,344230
0,2240,31,False,288266,284170,312730,331890
0,2240,32,False,284418,283620,301270,312310
0,2304,1,False,286565,285590,303010,314680
0,2304,2,False,285299,284090,307850,331470
0,2304,3,False,284849,285140,303590,309980
0,2304,4,False,313001,312240,330210,344100
0,2304,5,False,311940,311380,331900,333650
0,2304,6,False,305667,302390,329510,333000
0,2304,7,False,288296,287700,311560,322970
0,2304,8,False,289592,284720,311190,322790
0,2304,9,False,295393,290820,325950,343620
0,2304,10,False,288792,287530,309220,313000
0,2304,11,False,290804,288690,310940,327140
0,2304,12,False,290616,291240,306000,328921
0,2304,13,False,288101,287390,300750,310070
0,2304,14,False,286532,283239,309710,318530
0,2304,15,False,290248,287510,307240,335480
0,2304,16,False,292592,285340,313070,395760
0,2304,17,False,294667,284750,316870,433740
0,2304,18,False,289395,290940,303110,321270
0,2304,19,False,290923,288300,316880,323500
0,2304,20,False,289778,289130,308630,317510
0,2304,21,False,287108,285550,306330,309100
0,2304,22,False,287217,284500,307030,313280
0,2304,23,False,286451,286300,301490,310320
0,2304,24,False,287375,286290,303960,316060
0,2304,25,False,292800,287100,305440,409530
0,2304,26,False,289391,284290,313990,327840
0,2304,27,False,293503,289650,316340,319440
0,2304,28,False,287103,286690,302780,303540
0,2304,29,False,287529,286170,308349,309350
0,2304,30,False,288034,285940,311950,322490
0,2304,31,False,287861,284980,306340,335010
0,2304,32,False,289342,289110,310420,317490
0,2368,1,False,286085,287120,304790,307370
0,2368,2,False,287878,285290,307060,329150
0,2368,3,False,285066,281790,301740,312020
0,2368,4,False,284831,282960,297920,303750
0,2368,5,False,286005,285440,300160,306280
0,2368,6,False,288762,286710,308770,311320
0,2368,7,False,290535,289660,309610,316200
0,2368,8,False,289280,289110,304160,316100
0,2368,9,False,290461,292180,310970,320950
0,2368,10,False,291080,289880,305310,316660
0,2368,11,False,288803,286370,312080,314750
0,2368,12,False,286643,281880,310100,322380
0,2368,13,False,290464,289510,309370,314750
0,2368,14,False,291688,289530,320400,323890
0,2368,15,False,288792,290900,301600,310470
0,2368,16,False,287585,287470,303040,307720
0,2368,17,False,292874,293320,313020,334140
0,2368,18,False,289992,287890,313700,329790
0,2368,19,False,291572,289630,321440,353910
0,2368,20,False,291743,287640,305870,412350
0,2368,21,False,287066,283300,308910,311180
0,2368,22,False,288290,288710,307850,314040
0,2368,23,False,288487,284840,308290,318150
0,2368,24,False,287532,285970,306430,317740
0,2368,25,False,287670,285160,309580,316490
0,2368,26,False,287498,285130,308890,319970
0,2368,27,False,294353,291960,312750,366610
0,2368,28,False,292049,291860,308600,309830
0,2368,29,False,290063,289680,308420,326530
0,2368,30,False,287088,285510,306220,329300
0,2368,31,False,287795,285600,308230,325970
0,2368,32,False,294341,291000,319450,328680
0,2432,1,False,311981,308700,332480,334470
0,2432,2,False,310944,310400,328490,344740
0,2432,3,False,313998,310400,333420,341280
0,2432,4,False,307144,307100,322230,327130
0,2432,5,False,288902,288730,309230,315290
0,2432,6,False,288363,284410,313030,323580
0,2432,7,False,286326,281930,308690,320060
0,2432,8,False,284241,283160,305190,310860
0,2432,9,False,287720,286510,305900,314680
0,2432,10,False,299293,288270,339270,398870
0,2432,11,False,288209,285670,309700,313890
0,2432,12,False,287274,287220,304560,318310
0,2432,13,False,289039,290800,305530,314950
0,2432,14,False,287942,283861,312341,325440
0,2432,15,False,295566,290150,333820,336420
0,2432,16,False,296338,294130,329980,333370
0,2432,17,False,288572,283180,311470,316550
0,2432,18,False,287078,286390,305650,310970
0,2432,19,False,285824,286230,302640,308750
0,2432,20,False,288312,283170,305890,323460
0,2432,21,False,288793,286790,308780,333850
0,2432,22,False,286340,284570,308590,312720
0,2432,23,False,288989,285220,311840,320900
0,2432,24,False,287400,282020,314790,333180
0,2432,25,False,287654,284160,311760,323900
0,2432,26,False,291561,288650,309890,311280
0,2432,27,False,290321,290230,311650,312020
0,2432,28,False,290609,288050,316340,322410
0,2432,29,False,291323,288680,308860,331320
0,2432,30,False,290179,287390,312660,314040
0,2432,31,False,289453,285280,305900,325630
0,2432,32,False,290333,290700,306010,313370
0,2496,1,False,289740,287830,306230,345340
0,2496,2,False,284947,282010,305290,314800
0,2496,3,False,286184,282820,309610,314480
0,2496,4,False,284566,280290,305810,310300
0,2496,5,False,286783,281500,307480,323600
0,2496,6,False,285544,282270,311210,314030
0,2496,7,False,289138,283660,314980,330750
0,2496,8,False,287586,287210,307640,310280
0,2496,9,False,286738,283800,308430,326940
0,2496,10,False,286755,280590,307140,326600
0,2496,11,False,286162,282360,311160,316591
0,2496,12,False,287531,282700,308770,321640
0,2496,13,False,289252,287090,310670,317060
0,2496,14,False,288208,287700,306190,317490
0,2496,15,False,287174,284780,308970,319910
0,2496,16,False,289113,285030,315170,319170
0,2496,17,False,289911,287540,309640,325250
0,2496,18,False,292636,291050,323190,335570
0,2496,19,False,289997,286560,316440,330160
0,2496,20,False,289091,283590,313110,332350
0,2496,21,False,287703,281560,310840,323200
0,2496,22,False,289463,288100,310620,321390
0,2496,23,False,285977,285330,302510,307480
0,2496,24,False,290222,292980,305450,308790
0,2496,25,False,289533,290970,306910,318160
0,2496,26,False,291149,285900,316980,332860
0,2496,27,False,292827,290390,312620,333580
0,2496,28,False,288494,283610,308060,328880
0,2496,29,False,290748,291850,309110,315190
0,2496,30,False,287752,283520,311240,311670
0,2496,31,False,288001,288440,300170,311310
0,2496,32,False,293484,293900,310400,325680
0,2560,1,False,286414,286410,302580,322320
0,2560,2,False,287234,289770,304550,329890
0,2560,3,False,286589,284790,306070,325920
0,2560,4,False,282210,280660,301760,304820
0,2560,5,False,284202,281410,304230,306520
0,2560,6,False,288879,284880,310260,323700
0,2560,7,False,286538,283260,309790,311880
0,2560,8,False,287359,285740,308990,309990
0,2560,9,False,289167,287170,308820,319200
0,2560,10,False,289719,290980,307420,311300
0,2560,11,False,289764,289760,305640,313300
0,2560,12,False,287828,289340,305630,314880
0,2560,13,False,288303,288970,309050,320500
0,2560,14,False,287315,283950,309510,320620
0,2560,15,False,287236,282080,307100,307790
0,2560,16,False,285275,280740,305250,316600
0,2560,17,False,287641,286900,305130,311940
0,2560,18,False,288798,289170,306200,320070
0,2560,19,False,289345,288170,304410,328420
0,2560,20,False,286772,284670,303460,320020
0,2560,21,False,289049,287040,305940,371760
0,2560,22,False,287955,285900,309030,332190
0,2560,23,False,288014,284780,311960,313690
0,2560,24,False,290288,285470,317451,334830
0,2560,25,False,290025,287560,309660,321160
0,2560,26,False,286895,284770,312170,316370
0,2560,27,False,288935,286019,311410,328150
0,2560,28,False,287257,284970,308740,314410
0,2560,29,False,286610,283460,307860,324870
0,2560,30,False,292615,289240,322310,324540
0,2560,31,False,288893,286850,305750,323560
0,2560,32,False,293982,290300,314480,376700
0,2624,1,False,286111,287090,304300,322350
0,2624,2,False,288592,286310,305550,327630
0,2624,3,False,288381,288510,303130,347450
0,2624,4,False,289123,288429,302240,373550
0,2624,5,False,286128,287070,306640,308750
0,2624,6,False,286164,286990,302790,305030
0,2624,7,False,288257,286340,308580,313260
0,2624,8,False,289882,292340,305590,310420
0,2624,9,False,289668,286510,306640,315990
0,2624,10,False,295358,286150,332840,399080
0,2624,11,False,292406,287460,320700,325260
0,2624,12,False,288425,286310,312210,315680
0,2624,13,False,293701,286510,313060,428620
0,2624,14,False,289830,291910,307210,310620
0,2624,15,False,290457,290830,307690,323440
0,2624,16,False,287199,286330,309060,319280
0,2624,17,False,288263,289740,307200,309440
0,2624,18,False,286242,281750,310010,321630
0,2624,19,False,286591,287539,301950,311520
0,2624,20,False,287673,284330,308840,315610
0,2624,21,False,289518,291090,307080,309050
0,2624,22,False,286973,289830,300530,305300
0,2624,23,False,287288,284730,308230,316430
0,2624,24,False,291450,292620,307260,320080
0,2624,25,False,290292,292830,303830,312000
0,2624,26,False,286378,285670,305790,309970
0,2624,27,False,290598,291120,305250,314380
0,2624,28,False,287167,287410,302460,309260
0,2624,29,False,288446,288430,302700,310560
0,2624,30,False,287859,283880,306300,328500
0,2624,31,False,289847,288180,311370,327580
0,2624,32,False,289253,284500,311700,327400
0,2688,1,False,294507,290120,316370,321450
0,2688,2,False,296401,293890,317640,336560
0,2688,3,False,295089,289860,316230,319560
0,2688,4,False,298341,292340,321210,324160
0,2688,5,False,307665,313720,342330,377860
0,2688,6,False,297356,299450,315680,321570
0,2688,7,False,293573,293120,311440,312970
0,2688,8,False,296554,294250,318890,334360
0,2688,9,False,293666,290670,314010,316620
0,2688,10,False,295781,295200,315910,325430
0,2688,11,False,292847,292940,311960,328230
0,2688,12,False,296437,290950,318990,342320
0,2688,13,False,300201,296600,317540,388760
0,2688,14,False,291566,289980,309810,316790
0,2688,15,False,294125,289980,317430,328000
0,2688,16,False,293372,287170,323540,381980
0,2688,17,False,287117,281080,315610,323040
0,2688,18,False,287660,283790,305980,322200
0,2688,19,False,287531,287339,303220,310880
0,2688,20,False,289406,289420,306450,313200
0,2688,21,False,289147,287420,304700,377770
0,2688,22,False,285967,287460,303980,307950
0,2688,23,False,289559,287530,309160,337530
0,2688,24,False,286953,285810,307210,322620
0,2688,25,False,286699,284490,304310,308260
0,2688,26,False,287006,281720,307260,317460
0,2688,27,False,287637,288820,305240,325800
0,2688,28,False,286623,280130,308490,315100
0,2688,29,False,289757,287990,308530,331340
0,2688,30,False,290373,283850,312980,313770
0,2688,31,False,288819,286600,307020,314800
0,2688,32,False,288211,284670,308990,332030
0,2752,1,False,290680,281360,310340,430770
0,2752,2,False,285470,280970,306200,307390
0,2752,3,False,287638,282750,307970,314440
0,2752,4,False,285296,281770,307530,311570
0,2752,5,False,288426,284550,315520,332460
0,2752,6,False,285346,281420,308240,313300
0,2752,7,False,286508,283910,306550,310060
0,2752,8,False,286828,284970,303700,310650
0,2752,9,False,287915,286170,309030,311590
0,2752,10,False,286622,282570,306320,311080
0,2752,11,False,288173,284950,307570,398370
0,2752,12,False,287632,287120,310260,312960
0,2752,13,False,288032,283070,308980,324130
0,2752,14,False,290211,285320,312820,321990
0,2752,15,False,286301,283410,304760,309160
0,2752,16,False,286590,284500,307860,311540
0,2752,17,False,288120,286120,310110,317050
0,2752,18,False,289364,291330,304200,310070
0,2752,19,False,287858,282680,308090,314360
0,2752,20,False,289658,287160,314120,315570
0,2752,21,False,291000,285630,307240,395980
0,2752,22,False,288768,287700,308550,313050
0,2752,23,False,289992,286260,309420,325530
0,2752,24,False,285230,278920,312180,317980
0,2752,25,False,289806,289220,307390,314020
0,2752,26,False,288104,287050,312630,329510
0,2752,27,False,288882,286040,311740,323770
0,2752,28,False,289015,287870,309460,321760
0,2752,29,False,286943,285670,302300,309340
0,2752,30,False,289594,287150,311520,325490
0,2752,31,False,288042,287610,309020,315290
0,2752,32,False,290397,288580,311130,321550
0,2816,1,False,287483,283440,310160,310980
0,2816,2,False,287410,287260,303980,309550
0,2816,3,False,287325,288800,303660,305910
0,2816,4,False,290771,288520,313520,343000
0,2816,5,False,296686,299280,313710,323390
0,2816,6,False,295798,297030,311040,314150
0,2816,7,False,294784,289870,317960,328240
0,2816,8,False,293291,295210,309570,323100
0,2816,9,False,291941,290060,309090,316680
0,2816,10,False,294630,289530,318040,338400
0,2816,11,False,292049,290470,312480,314880
0,2816,12,False,293332,293380,311450,321190
0,2816,13,False,295144,292580,320610,334840
0,2816,14,False,292837,294710,310750,322040
0,2816,15,False,304821,295290,315410,587750
0,2816,16,False,293600,294060,308890,321070
0,2816,17,False,288951,290700,310130,314130
0,2816,18,False,288043,292680,305090,306870
0,2816,19,False,286472,287540,302550,312080
0,2816,20,False,285486,281910,305960,308900
0,2816,21,False,287538,285250,308210,323600
0,2816,22,False,287250,282880,310930,320760
0,2816,23,False,292461,287110,314120,344760
0,2816,24,False,288578,289920,304230,308390
0,2816,25,False,287208,284170,306180,310870
0,2816,26,False,286371,283300,304720,309270
0,2816,27,False,288295,285010,304860,321510
0,2816,28,False,286741,284280,305810,308850
0,2816,29,False,286544,283860,308790,312160
0,2816,30,False,294933,288560,317100,350990
0,2816,31,False,285648,281850,305270,310520
0,2816,32,False,288633,289170,309030,328850
0,2880,1,False,285740,283010,302670,315990
0,2880,2,False,294133,290700,316020,324830
0,2880,3,False,296413,294610,313430,319331
0,2880,4,False,293289,290660,311500,321680
0,2880,5,False,293022,291540,310910,332080
0,2880,6,False,296824,289809,319920,377100
0,2880,7,False,291966,290360,312120,321210
0,2880,8,False,291176,290340,312090,318560
0,2880,9,False,290541,291300,305400,326050
0,2880,10,False,300100,294910,308670,515600
0,2880,11,False,293479,293680,311800,324210
0,2880,12,False,292414,290320,313440,325990
0,2880,13,False,291679,291080,309040,312650
0,2880,14,False,290311,288410,309250,326400
0,2880,15,False,291692,290520,310980,331810
0,2880,16,False,292946,290060,313030,331270
0,2880,17,False,291294,288960,309750,326560
0,2880,18,False,289982,284460,309850,325220
0,2880,19,False,287934,286110,311110,323490
0,2880,20,False,291608,289300,311470,323060
0,2880,21,False,289200,286549,311230,317060
0,2880,22,False,293521,287300,317930,371980
0,2880,23,False,292137,288200,311250,325200
0,2880,24,False,290100,289250,304640,323320
0,2880,25,False,296275,289900,321000,328320
0,2880,26,False,291145,290030,313960,322240
0,2880,27,False,289847,288350,309250,317820
0,2880,28,False,289906,287280,315540,321970
0,2880,29,False,284867,282420,304500,306610
0,2880,30,False,291556,288520,310000,356930
0,2880,31,False,289620,287920,310690,314830
0,2880,32,False,290283,287370,315730,320590
0,2944,1,False,286213,282680,307990,311300
0,2944,2,False,285741,280390,310550,327800
0,2944,3,False,286578,282850,306790,314290
0,2944,4,False,286220,284990,308640,317430
0,2944,5,False,286814,285190,307720,311730
0,2944,6,False,288047,283360,308210,328930
0,2944,7,False,287225,281530,312590,319850
0,2944,8,False,291216,287650,315810,318540
0,2944,9,False,289647,288670,309190,316500
0,2944,10,False,291067,283280,314180,381700
0,2944,11,False,287086,285770,307130,309970
0,2944,12,False,290928,290610,307980,309590
0,2944,13,False,293799,292950,325220,353470
0,2944,14,False,290310,288160,310150,328419
0,2944,15,False,290413,291050,306800,317430
0,2944,16,False,287341,282800,311150,313690
0,2944,17,False,289721,289800,308580,309760
0,2944,18,False,291601,285420,311170,330260
0,2944,19,False,288094,283720,309140,319540
0,2944,20,False,288160,285110,308500,323000
0,2944,21,False,302176,288900,343570,398810
0,2944,22,False,289036,285520,309720,312740
0,2944,23,False,291152,288340,313610,327150
0,2944,24,False,287676,286030,304550,324970
0,2944,25,False,288123,285180,309210,327230
0,2944,26,False,288715,287000,306360,325410
0,2944,27,False,288177,288230,307690,315630
0,2944,28,False,289171,291100,302670,307950
0,2944,29,False,289951,286970,308130,322860
0,2944,30,False,288587,290550,302800,311560
0,2944,31,False,289346,288800,309190,317340
0,2944,32,False,287418,285240,308640,311130
0,3008,1,False,289917,282490,310060,345090
0,3008,2,False,312804,313950,333080,342850
0,3008,3,False,318849,316980,344660,369570
0,3008,4,False,313781,315130,336530,350820
0,3008,5,False,306099,304660,323220,332220
0,3008,6,False,304882,304380,325230,336200
0,3008,7,False,301510,300790,332540,335760
0,3008,8,False,297426,298390,322910,335970
0,3008,9,False,298663,293760,327420,335820
0,3008,10,False,297756,297650,317170,326131
