layer,tokens,time_us
embedding,6336,1520.023
final_layernorm,6336,398.586
embedding,6400,1483.152
final_layernorm,6400,404.637
embedding,6464,1397.351
final_layernorm,6464,405.846
embedding,6528,1377.731
final_layernorm,6528,349.666
embedding,6592,1668.555
final_layernorm,6592,361.665
embedding,6656,1647.556
final_layernorm,6656,332.195
embedding,6720,1455.553
final_layernorm,6720,348.996
embedding,6784,1435.902
final_layernorm,6784,342.606
embedding,6848,1628.674
final_layernorm,6848,351.486
embedding,6912,1586.015
final_layernorm,6912,385.896
embedding,6976,1701.146
final_layernorm,6976,335.434
embedding,7040,1660.926
final_layernorm,7040,336.705
embedding,7104,1770.908
final_layernorm,7104,366.845
embedding,7168,1763.968
final_layernorm,7168,349.046
embedding,7232,1567.304
final_layernorm,7232,337.965
embedding,7296,1564.014
final_layernorm,7296,346.705
embedding,7360,1625.015
final_layernorm,7360,375.686
embedding,7424,1549.924
final_layernorm,7424,420.816
embedding,7488,1615.635
final_layernorm,7488,414.317
embedding,7552,1606.805
final_layernorm,7552,359.205
