prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
32,128,8,4096,461.465
32,128,8,8192,857.264
32,128,16,16,69.27
32,128,16,32,69.3017
32,128,16,64,69.675
32,128,16,128,70.9127
32,128,16,256,127.894
32,128,16,512,182.487
32,128,16,1024,274.956
32,128,16,2048,453.155
32,128,16,4096,801.349
32,128,16,8192,1499.52
32,128,32,16,128.822
32,128,32,32,129.164
32,128,32,64,129.782
32,128,32,128,131.734
32,128,32,256,239.98
32,128,32,512,350.658
32,128,32,1024,552.185
32,128,32,2048,919.728
32,128,32,4096,1651.03
32,128,32,8192,4080.05
32,256,0,0,26.2297
32,256,1,16,24.7577
32,256,1,32,24.6187
32,256,1,64,24.7367
32,256,1,128,24.704
32,256,1,256,26.102
32,256,1,512,34.4747
32,256,1,1024,47.424
32,256,1,2048,72.3417
32,256,1,4096,121.718
32,256,1,8192,221.11
32,256,2,16,32.7467
32,256,2,32,32.9073
32,256,2,64,32.8003
32,256,2,128,32.875
32,256,2,256,43.467
32,256,2,512,51.4777
32,256,2,1024,63.5307
